Observation URI,references,refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,refArea District,refArea Governorate,Town,dataset
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kaoukaba+Bou+Arab,https://impact.cib.gov.lb/home#open_data_section,nan,1.2e+01,0e+00,1e+01,Impact Open Data,2e+01,3e+01,3e+00,2.3e+01,2e+00,Rashaya_District,Beqaa_Governorate,Kaoukaba Bou Arab,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kaoukaba+Hasbaiya,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,0e+00,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Hasbaya_District,Nabatieh_Governorate,Kaoukaba Hasbaiya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kaoutariyet+Es-Siyad,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,1.5e+01,Impact Open Data,1.5e+01,2.5e+01,2e+01,1.5e+01,5e+00,Sidon_District,South_Governorate,Kaoutariyet Es-Siyad,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Karkha,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Jezzine_District,South_Governorate,Karkha,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Karm+El-Mohr,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,5e+00,Impact Open Data,2e+01,2.5e+01,3e+00,3.5e+01,2e+00,MiniyehâDanniyeh_District,North_Governorate,Karm El-Mohr,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Karm+Saddeh,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,2.4e+01,Impact Open Data,3e+01,3e+01,5e+00,1e+01,0e+00,Zgharta_District,North_Governorate,Karm Saddeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Karm+Zebdine,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,5e+00,1e+00,Impact Open Data,5e+00,3e+01,4e+00,5e+01,0e+00,Akkar_District,Akkar_Governorate,Karm Zebdine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ketermaya,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,2e+01,2.5e+01,Impact Open Data,2.5e+01,1e+01,2e+01,1e+01,7e+00,Chouf_District,Mount_Lebanon_Governorate,Ketermaya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Keyfoun,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,2e+00,2.5e+01,Impact Open Data,3e+01,1.5e+01,1e+01,1e+01,8e+00,Aley_District,Mount_Lebanon_Governorate,Keyfoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Aabida,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,5e+01,Impact Open Data,2.5e+01,1e+01,5e+00,5e+00,5e+00,Batroun_District,North_Governorate,Kfar Aabida,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Aamay,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,3e+01,Impact Open Data,2e+01,2e+01,5e+00,2e+01,0e+00,Aley_District,Mount_Lebanon_Governorate,Kfar Aamay,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Aaqab,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,1.5e+01,Impact Open Data,3e+01,3e+01,1e+01,1e+01,5e+00,Matn_District,Mount_Lebanon_Governorate,Kfar Aaqab,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Aaqqa,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,2e+01,Impact Open Data,3e+01,2e+01,1e+01,1e+01,5e+00,Koura_District,North_Governorate,Kfar Aaqqa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Baal,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,2.5e+01,Impact Open Data,3e+01,2e+01,1e+01,1e+01,3e+00,Byblos_District,Mount_Lebanon_Governorate,Kfar Baal,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Beit,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,2e+00,2.3e+01,Impact Open Data,4e+01,1e+01,5e+00,1e+01,1e+01,Sidon_District,South_Governorate,Kfar Beit,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Bibnine,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,2e+00,1e+01,Impact Open Data,1.8e+01,2.5e+01,2.2e+01,2e+01,3e+00,MiniyehâDanniyeh_District,North_Governorate,Kfar Bibnine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Chellal,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,1.5e+01,Impact Open Data,5e+01,1e+01,5e+00,1e+01,8e+00,Sidon_District,South_Governorate,Kfar Chellal,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Chellane,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,MiniyehâDanniyeh_District,North_Governorate,Kfar Chellane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Chima,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Baabda_District,Mount_Lebanon_Governorate,Kfar Chima,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Chouba,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,1e+00,3e+00,Impact Open Data,1e+01,1.5e+01,3e+00,2e+01,1e+00,Hasbaya_District,Nabatieh_Governorate,Kfar Chouba,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Dane,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,2e+00,1e+01,Impact Open Data,1e+01,1.5e+01,1e+01,3e+01,1e+01,Baalbek_District,Baalbek-Hermel_Governorate,Kfar Dane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Denis,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,2e+00,1e+01,Impact Open Data,1e+01,3e+01,1e+01,3.9e+01,1e+00,Rashaya_District,Beqaa_Governorate,Kfar Denis,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Dibiane,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+00,2.5e+01,Impact Open Data,1.5e+01,2e+01,1.5e+01,1.5e+01,5e+00,Keserwan_District,Mount_Lebanon_Governorate,Kfar Dibiane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Dounine,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+01,1e+01,Impact Open Data,1e+01,2e+01,2.5e+01,2.5e+01,5e+00,Bint_Jbeil_District,Nabatieh_Governorate,Kfar Dounine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Falous,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2e+01,Impact Open Data,2e+01,2e+01,1e+01,1.5e+01,1.5e+01,Jezzine_District,South_Governorate,Kfar Falous,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Faqoud,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,3e+01,Impact Open Data,2e+01,1e+01,1.5e+01,5e+00,1.5e+01,Chouf_District,Mount_Lebanon_Governorate,Kfar Faqoud,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Habou,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,1e+01,2e+01,Impact Open Data,3e+01,2e+01,5e+00,1e+01,5e+00,MiniyehâDanniyeh_District,North_Governorate,Kfar Habou,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Hamam,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,1e+00,5e+00,Impact Open Data,2.5e+01,3e+01,5e+00,3.5e+01,0e+00,Hasbaya_District,Nabatieh_Governorate,Kfar Hamam,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Hatta+Saida,https://impact.cib.gov.lb/home#open_data_section,nan,7e+00,5e-01,1e+01,Impact Open Data,2e+01,2.5e+01,5e+00,3e+01,3e+00,Sidon_District,South_Governorate,Kfar Hatta Saida,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Hay,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,4e+01,Impact Open Data,2e+01,1.5e+01,3e+00,1e+01,1e+01,Batroun_District,North_Governorate,Kfar Hay,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Hazir,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,1e+00,3.5e+01,Impact Open Data,1.5e+01,2.5e+01,1e+01,1e+01,4e+00,Koura_District,North_Governorate,Kfar Hazir,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Heam,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chouf_District,Mount_Lebanon_Governorate,Kfar Heam,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Hilda,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,1e+01,Impact Open Data,1e+01,3e+01,1e+01,2.5e+01,1e+01,Batroun_District,North_Governorate,Kfar Hilda,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Houneh,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,1e+01,Impact Open Data,3e+01,3e+01,5e+00,1e+01,1e+01,Jezzine_District,South_Governorate,Kfar Houneh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Jreif,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,1e+00,1.3e+01,Impact Open Data,1e+01,2e+01,1.5e+01,4e+01,2e+00,Keserwan_District,Mount_Lebanon_Governorate,Kfar Jreif,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Kila,https://impact.cib.gov.lb/home#open_data_section,nan,5e-01,4e+01,2e+01,Impact Open Data,1.3e+01,2e+01,2.5e+01,2e+01,1.5e+00,Marjeyoun_District,Nabatieh_Governorate,Kfar Kila,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Matta,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,2e+01,Impact Open Data,2e+01,2e+01,5e+00,3e+01,0e+00,Aley_District,Mount_Lebanon_Governorate,Kfar Matta,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Melki+Saida,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,2e+00,1e+01,Impact Open Data,1.5e+01,3e+01,1e+01,3e+01,3e+00,Sidon_District,South_Governorate,Kfar Melki Saida,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Nabrakh,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,1e+01,3e+01,Impact Open Data,3e+01,2e+01,5e+00,8e+00,5e+00,Chouf_District,Mount_Lebanon_Governorate,Kfar Nabrakh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Niss,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chouf_District,Mount_Lebanon_Governorate,Kfar Niss,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Qatra,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chouf_District,Mount_Lebanon_Governorate,Kfar Qatra,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Qouq,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,4e+00,Impact Open Data,4.9e+00,4e+01,1e+00,4e+01,1e-01,Rashaya_District,Beqaa_Governorate,Kfar Qouq,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Roummane,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,1e+00,2e+01,Impact Open Data,1.3e+01,3.8e+01,1.5e+01,1e+01,2e+00,Nabatieh_District,Nabatieh_Governorate,Kfar Roummane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Selouane,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,1e+01,2e+01,Impact Open Data,1e+01,2e+01,2e+01,1.8e+01,1e+01,Baabda_District,Mount_Lebanon_Governorate,Kfar Selouane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Sir,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,1e+00,1.2e+01,Impact Open Data,2.6e+01,2.5e+01,4e+00,1.5e+01,8e+00,Nabatieh_District,Nabatieh_Governorate,Kfar Sir,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Tay+El-Matn,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,5e+01,Impact Open Data,1.5e+01,1e+01,1e+01,1e+01,2e+01,Matn_District,Mount_Lebanon_Governorate,Kfar Tay El-Matn,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Tibnit,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Nabatieh_District,Nabatieh_Governorate,Kfar Tibnit,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+michki,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,2e+00,2.5e+01,Impact Open Data,2e+01,2.4e+01,1e+01,1.5e+01,5e+00,Rashaya_District,Beqaa_Governorate,Kfar michki,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfardlaqous,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Zgharta_District,North_Governorate,Kfardlaqous,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarfila,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,1e+00,1.4e+01,Impact Open Data,3e+01,2.5e+01,1.4e+01,1.5e+01,1e+00,Nabatieh_District,Nabatieh_Governorate,Kfarfila,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarfou,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,3e+01,Impact Open Data,2e+01,1.8e+01,2e+01,5e+00,5e+00,Zgharta_District,North_Governorate,Kfarfou,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarhata+,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,3.5e+01,Impact Open Data,2.5e+01,1e+01,2e+01,5e+00,5e+00,Koura_District,North_Governorate,Kfarhata ,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarhata+Zgharta,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,0e+00,Zgharta_District,North_Governorate,Kfarhata Zgharta,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarsghab,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,5e+00,5e+00,Impact Open Data,2e+01,3.5e+01,9e+00,2e+01,1e+00,Zgharta_District,North_Governorate,Kfarsghab,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfartoun,https://impact.cib.gov.lb/home#open_data_section,nan,8e+00,1e+00,1e+01,Impact Open Data,2e+01,3e+01,1e+01,2e+01,2e+00,Akkar_District,Akkar_Governorate,Kfartoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfaryachit,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,2e+00,3e+00,Impact Open Data,5e+00,3e+01,1e+01,4e+01,2e+00,Zgharta_District,North_Governorate,Kfaryachit,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarzabad,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,5e+00,2.5e+01,Impact Open Data,2e+01,2e+01,5e+00,2e+01,8e+00,ZahlÃ©_District,Beqaa_Governorate,Kfarzabad,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarzaina,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,0e+00,Zgharta_District,North_Governorate,Kfarzaina,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfoun,https://impact.cib.gov.lb/home#open_data_section,nan,8e+00,0e+00,1e+01,Impact Open Data,2e+01,2.5e+01,1e+01,2.5e+01,2e+00,Byblos_District,Mount_Lebanon_Governorate,Kfoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfour+El-Aarbi,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,5e+00,4.5e+01,Impact Open Data,2e+01,2e+00,1.5e+01,2e+00,1.4e+01,Batroun_District,North_Governorate,Kfour El-Aarbi,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfour+En-Nabatieh,https://impact.cib.gov.lb/home#open_data_section,Nabatieh_Governorate,2e+00,1.5e+01,1e+01,Impact Open Data,1.5e+01,1e+01,5e+00,1e+01,5e+00,Keserwan_District,Nabatieh_Governorate,Kfour En-Nabatieh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khalwat,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,3e+01,Impact Open Data,1.9e+01,1.8e+01,7e+00,2.2e+01,3e+00,Hasbaya_District,Nabatieh_Governorate,Khalwat,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kharbe,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,1.5e+01,Impact Open Data,2e+01,2e+01,8e+00,1e+01,2.5e+01,Byblos_District,Mount_Lebanon_Governorate,Kharbe,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kharnoub,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,8.4e+01,Impact Open Data,3e+00,2e+00,4e+00,1e+00,6e+00,MiniyehâDanniyeh_District,North_Governorate,Kharnoub,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khartoum,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,1e+00,2.2e+01,Impact Open Data,3e+01,1.5e+01,5e+00,1.5e+01,1e+01,Sidon_District,South_Governorate,Khartoum,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khat+el+Petrol,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,0e+00,5e+00,Impact Open Data,1e+01,3e+01,1e+01,4e+01,2e+00,Akkar_District,Akkar_Governorate,Khat el Petrol,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khayayeb+Saida,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Sidon_District,South_Governorate,Khayayeb Saida,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khereibet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chouf_District,Mount_Lebanon_Governorate,Khereibet Ech-Chouf,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khinchara,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,3e+00,1.8e+01,Impact Open Data,2.5e+01,2.5e+01,6e+00,2.4e+01,2e+00,Matn_District,Mount_Lebanon_Governorate,Khinchara,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Bisri,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,0e+00,3e+01,Impact Open Data,2e+01,2e+01,9e+00,8e+00,1e+01,Chouf_District,Mount_Lebanon_Governorate,Khirbet Bisri,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Char,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,3e+00,2.9e+01,Impact Open Data,3e+01,1.5e+01,1.5e+01,5e+00,1e+00,Akkar_District,Akkar_Governorate,Khirbet Char,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Daoud+Aakkar,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,2e+00,5e+00,Impact Open Data,1e+01,1.5e+01,1e+01,5e+01,0e+00,Akkar_District,Akkar_Governorate,Khirbet Daoud Aakkar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Jord,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+00,4e+01,Impact Open Data,1e+01,2e+01,1e+01,1.5e+01,0e+00,Akkar_District,Akkar_Governorate,Khirbet Jord,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Qanafar,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,3e+01,3e+01,Impact Open Data,1e+01,5e+00,1e+01,2e+01,2e+01,Western_Beqaa_District,Beqaa_Governorate,Khirbet Qanafar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Rouha,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,5e+00,2.5e+01,Impact Open Data,1.2e+01,2.2e+01,1.5e+01,2.2e+01,1e+00,Rashaya_District,Beqaa_Governorate,Khirbet Rouha,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Selm,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Bint_Jbeil_District,Nabatieh_Governorate,Khirbet Selm,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khiyam+Marjaayoun,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Marjeyoun_District,Nabatieh_Governorate,Khiyam Marjaayoun,Educational_Level-Lebanon-2023
